rank,sku,brand,title,price,original_price,merchant,rating,review_count,url,source_segment
260,HBCV0000843CYE,Silva,Silva Ultrafiber Bulaşık Süngeri İkili Set | Çizmeden Parlatan Çift Yönlü Doku,459,459,Silva,4.5,108,https://www.hepsiburada.com/silva-bulasik-sungeri-ikili-set-pm-HBC0000843CYD,supermarket-vitrini
261,HBV00000R60GN,BioBellinda,BioBellinda 3X Doğal Ultra Konsantre Çamaşır Beyazlatıcı 750 gr,499.99,499.99,Biobellinda Shop,4.5,576,https://www.hepsiburada.com/biobellinda-ultra-konsantre-camasir-beyazlatici-750-gr-pm-HB00000R60GM,supermarket-vitrini
262,HBCV00000OPNAH,Baby Me,Baby Me Hipoalerjenik Sıvı Bebek Çamaşır Deterjanı 1500 ml Yenidoğan Giysileri için,223.99,223.99,ebebek,4.6,1887,https://www.hepsiburada.com/baby-me-hipoalerjenik-sivi-bebek-camasir-deterjani-1500-ml-yenidogan-giysileri-icin-pm-HBC00000OPNAG,supermarket-vitrini
263,HBCV0000H4V1AS,Asperox,Asperox Sparx Summer Edition Tropikal 60'lı Bulaşık Makinesi Kapsülü,329.9,329.9,Hepsiburada,4.6,22,https://www.hepsiburada.com/sparx-summer-edition-tropikal-60-li-bulasik-makinesi-kapsulu-pm-HBC0000H4V1AN,supermarket-vitrini
264,HBCV0000FLVL7A,Perwoll,Perwoll Yumuşatıcı Amber Işıltısı 1200 ml,191.9,204.67,Hepsiburada,4.7,14,https://www.hepsiburada.com/perwoll-yumusatici-amber-isiltisi-1200-ml-pm-HBC0000FLVL77,supermarket-vitrini
265,HBV00000S1FE8,Domestos,Domestos Köpük Gücü Köpük Çamaşır Suyu Kar Beyazı 450 ml,116.9,118.99,Hepsiburada,4.7,4011,https://www.hepsiburada.com/domestos-kopuk-gucu-kopuk-camasir-suyu-kar-beyazi-450-ml-pm-HB00000S1FE7,supermarket-vitrini
266,HBCV00006EK3RA,Bingo,Bingo Sıvı Deterjan Beyaz Sabun 1755 ml 27 Yıkama Beyaz ve Renkli Giysiler İçin Etkili,213.9,213.9,Hepsiburada,4.6,158,https://www.hepsiburada.com/bingo-sivi-deterjan-beyaz-sabun-1755-ml-27-yikama-beyaz-ve-renkli-giysiler-icin-etkili-pm-HBC00006EK3R9,supermarket-vitrini
267,HBCV00007WAZ5D,Digithome,Digithome One Click Akıllı Mop Paleti Xl 32 cm,649.9,649.9,DigitHome,4.4,350,https://www.hepsiburada.com/digithome-one-click-akilli-mop-paleti-xl-32-cm-pm-HBC00007WAZ5C,supermarket-vitrini
268,HBCV00009PS2YZ,İlbay's,İlbay's Ithal Mikrofiber Temizlik Bezi Baskılı 30X40CM,159.99,159.99,nelazimsabak,4.5,229,https://www.hepsiburada.com/ilbay-s-ithal-mikrofiber-temizlik-bezi-baskili-30x40cm-pm-HBC00009PS2YY,supermarket-vitrini
269,HBCV0000A55THW,Stop Forte,Stop Forte 750 ml Güçlü Formül ile Pas & Kireç Temizleyici Sıvı Ürün Türkiye Menşeli,169,169,Stop Forte Yetkili Online Bayii,4.2,87,https://www.hepsiburada.com/stop-forte-pas-kirec-temizleyici-750-ml-pm-HBC0000A55THV,supermarket-vitrini
270,HBV00000VC4AX,Domol,Domol Oxi Leke Çıkarıcı Toz Beyazlar İçin 750 gr,299,299,Rossmann,4.7,2648,https://www.hepsiburada.com/domol-oxi-leke-cikarici-toz-beyazlar-icin-750-gr-pm-HB00000VC4AW,supermarket-vitrini
271,HBCV00008QMEN9,Perwoll,Perwoll Açık Renkliler İçin Hassas Sıvı Bakım Deterjanı 1485Ml (27 Yıkama),191.9,191.9,Hepsiburada,4.7,235,https://www.hepsiburada.com/perwoll-acik-renkliler-icin-hassas-sivi-bakim-deterjani-1485ml-27-yikama-pm-HBC00008QMEN8,supermarket-vitrini
272,HBCV00002BQMQU,Domol,Domol Leke Çıkarıcı Sprey Yıkama Öncesi Oxi Güç 750 ml (4 Adet),576,576,Rossmann,4.3,97,https://www.hepsiburada.com/domol-leke-cikarici-sprey-yikama-oncesi-oxi-guc-750-ml-4-adet-pm-HBC00002BQMQT,supermarket-vitrini
273,HBV00000JUJBE,Peros,Peros 4 Kg Sıvı Bulaşık Klasik Limon,197.89,197.89,Hepsiburada,4.6,3011,https://www.hepsiburada.com/peros-4-kg-sivi-bulasik-klasik-limon-pm-HB00000JUJBD,supermarket-vitrini
274,ZYHEN572406076,Pril,Pril Limon Kokulu 2.5 kg (2418 ml) Soğuk Suda & Kurumuş Kirlerde Etkili Elde Yıkama Sıvı Bulaşık Deterjanı,211.9,211.9,Hepsiburada,4.6,1088,https://www.hepsiburada.com/pril-limon-kokulu-2-5-kg-2418-ml-soguk-suda-kurumus-kirlerde-etkili-elde-yikama-sivi-bulasik-deterjani-pm-zyhen572406076,supermarket-vitrini
275,ZYHEN100704960,Vernel,"Vernel Max Gül Konsantre Çamaşır Yumuşatıcısı 1,44L | 60 Yıkama | Aromaterapi | Konsantre Çamaşır Yumuşatıcısı",161.9,171.67,Hepsiburada,4.8,6481,https://www.hepsiburada.com/vernel-max-gul-konsantre-camasir-yumusaticisi-1-44l-60-yikama-aromaterapi-konsantre-camasir-yumusaticisi-pm-zyhen100704960,supermarket-vitrini
276,HBCV000069RLM7,Domestos,Domestos Yoğun Kıvamlı Çamaşır Suyu Kötü Koku Karşıtı 1850 ml,295,295,ÇAĞRI AMBALAJ VE TEMİZLİK,4.7,252,https://www.hepsiburada.com/domestos-yogun-kivamli-camasir-suyu-kotu-koku-karsiti-1850-ml-pm-HBC000069U48G,supermarket-vitrini
277,HBCV00006T5XJX,Bingo,Bingo Matik Konsantre Toz Deterjan 10 kg Bahar Çiçekleri Kokusuyla 100 Yıkama İçin Güçlü Temizlik,499,499,HORON GLOBAL MARKET,3.5,111,https://www.hepsiburada.com/bingo-matik-konsantre-toz-deterjan-10-kg-mutlu-yuvam-pm-HBC00006T5XJW,supermarket-vitrini
278,HBV00000JUHR1,Peros,Peros Ultra Güçlü Çamaşır Suyu 4 Kg Bahar Ferahlığı ile Yoğun Kıvamlı Temizlik Sağlar,186.89,186.89,Hepsiburada,4.5,1778,https://www.hepsiburada.com/peros-4-kg-ultra-camasir-suyu-bahar-pm-HB00000JUHR0,supermarket-vitrini
279,HBCV000005HEZ4,Domestos,Domestos  Yoğun Kıvamlı Yüzey Temizleyici Çam Ferahlığı Tüm Yüzeyler İçin  1500 ml,170,170,HERŞEYBURDAMODA,4.7,2587,https://www.hepsiburada.com/domestos-yogun-kivamli-yuzey-temizleyici-cam-ferahligi-tum-yuzeyler-icin-1500-ml-pm-HBC000005HEZ3,supermarket-vitrini
280,HBV00000090EC,Pril,Pril Bulaşık Makinesi Deterjanı Makine Temizleyici Kapsül 3 Yıkama Derin Temizlik ve Yağa Karşı Etkili,109.9,125,Hepsiburada,4.6,631,https://www.hepsiburada.com/pril-bulasik-makinesi-deterjani-makine-temizleyici-kapsul-3-yikama-pm-HB00000090EB,supermarket-vitrini
281,HBCV0000C9Q9P7,Bingo,Bingo Akıllı Kapsül Pro Max Bulaşık Makinesi Deterjanı Tableti 120 Adet,878.99,878.99,Hayat,4.8,909,https://www.hepsiburada.com/akilli-kapsul-pro-max-bulasik-makinesi-deterjani-tableti-120-adet-pm-HBC0000C9Q9P6,supermarket-vitrini
282,HBCV0000AKIML1,Şişecam,Şişecam 1 kg Çamaşır Sodası Sodyum Karbonat 100 Yıkama Leke Çıkarma Gücü ile Beyazlar ve Renkliler İçin,69,69,Fırsatım Pazarı,4.2,103,https://www.hepsiburada.com/camasir-sodasi-sodyum-karbonat-hafif-soda-1-kg-pm-HBC0000AKIML0,supermarket-vitrini
283,HBCV00007F1KIG,Bingo,Bingo Soft Begonvil 1440 ml,164.9,175,Hepsiburada,4.8,157,https://www.hepsiburada.com/bingo-soft-begonvil-1440-ml-pm-HBC00007F1KIF,supermarket-vitrini
284,HBCV00006PQHW2,Bref,Bref Power Aktiv Wc Blok Trio Çam,259,259,PERA DEPO,4.8,207,https://www.hepsiburada.com/bref-power-aktiv-wc-blok-trio-cam-pm-HBC00006PQHW1,supermarket-vitrini
285,HBCV000040SEDC,Domol,Domol Ferah Kokulu Cam Temizleme Köpüğü 500 ml - Cam ve Parlak Yüzeyler için Lekesiz Temizlik,186,186,Rossmann,4.6,492,https://www.hepsiburada.com/domol-ferah-kokulu-cam-temizleme-kopugu-500-ml-cam-ve-parlak-yuzeyler-icin-lekesiz-temizlik-pm-HBC000040SEDB,supermarket-vitrini
286,HBCV00001WRW1W,Ariel,Ariel P&g Ariel 10 kg Proffesyonel Aqua & Ariel 10 Kgparlak Renkler,759,949,HORON GLOBAL MARKET,3.8,158,https://www.hepsiburada.com/ariel-p-g-ariel-10-kg-proffesyonel-aqua-ariel-10-kgparlak-renkler-pm-HBC00001WRW1V,supermarket-vitrini
287,HBCV000013GLQX,Pella,"Pella (İthal) 3'lü Mikrofiber Temizlik Bezi, 60x40 Cm",199.9,299.9,Pella Fabrika Satış,4.8,15433,https://www.hepsiburada.com/pella-ithal-3-lu-mikrofiber-temizlik-bezi-60x40-cm-pm-HBC000013GLQW,supermarket-vitrini
288,HBCV000009G378,Vanish,"Vanish Oxi Action Halı, Koltuk Ve Evcil Hayvan Leke Çıkarıcı Sprey 500 ml",198.9,208.42,Hepsiburada,4.5,1558,https://www.hepsiburada.com/vanish-oxi-action-cok-amacli-hali-koltuk-ve-evcil-hayvan-leke-cikarici-sprey-500-ml-pm-HBC000009G377,supermarket-vitrini
289,HBCV00008KVJ34,Bingo,Bingo Sıvı Bulaşık Deterjanı 1500 ml Sensitive Hassas,128.9,138.67,Hepsiburada,4.3,189,https://www.hepsiburada.com/bingo-sivi-bulasik-deterjani-1500-ml-sensitive-hassas-pm-HBC00008KVHP3,supermarket-vitrini
290,HBCV00006XYS2R,Omo,OMO Matik 10 Kg Toz Çamaşır Deterjanı - 66 Yıkama Beyazlar ve Renkliler İçin Etkili Leke Çıkarma,549,549,HORON GLOBAL MARKET,4.3,52,https://www.hepsiburada.com/omo-matik-toz-camasir-deterjani-10-kg-beyazlar-ve-renkliler-pm-HBC00006XYS2Q,supermarket-vitrini
291,HBV000003N45T,Uni Baby,Uni Baby Hipoalerjenik Sıvı Çamaşır Deterjanı Hassas 1500 ml Beyaz ve Renkliler İçin,362,362,YÜCEAY,4.6,1478,https://www.hepsiburada.com/uni-baby-camasir-deterjani-sensitive-1500-ml-pm-HB000003N45S,supermarket-vitrini
292,HBV00000WPR5P,Bayer,Bayer Maxforce İç Hamam Böceği Jeli 20 g Uzun Süreli Koruma ve Etkili Etki,382.08,398,PESTMAR,4.2,173,https://www.hepsiburada.com/bayer-maxforce-ic-hamam-bocegi-jeli-20-g-uzun-sureli-koruma-ve-etkili-etki-pm-HB00000WPR5O,supermarket-vitrini
293,HBCV0000CWQVWS,Vernel,Vernel Max Konsantre Çamaşır Yumuşatıcısı 1440ML (60 Yıkama) Orkide,156.9,170.92,Hepsiburada,4.7,207,https://www.hepsiburada.com/vernel-max-konsantre-camasir-yumusaticisi-1440ml-60-yikama-orkide-pm-HBC0000CWQVWR,supermarket-vitrini
294,HBCV000031WKLN,Domestos,Domestos Yoğun Kıvamlı Çamaşır Suyu Maksimum Hijyen Dağ Esintisi 750 mlX3,194.25,194.25,Unilever,4.8,72,https://www.hepsiburada.com/domestos-yogun-kivamli-camasir-suyu-maksimum-hijyen-dag-esintisi-750-ml-x-3-pm-HBC000031WKLM,supermarket-vitrini
295,HBCV00008LAYKX,Stop Forte,"Stop Forte Tuvalet ve Banyo Temizleyici - Hijyenik Aktif Bileşenler, Ferah Koku, Sert Yüzeylerde İz Bırakmayan Formül",169,169,Stop Forte Yetkili Online Bayii,4.3,147,https://www.hepsiburada.com/stop-forte-tuvalet-ve-banyo-temizleyici-hijyenik-aktif-bilesenler-ferah-koku-sert-yuzeylerde-iz-birakmayan-formul-pm-HBC00008LAYKW,supermarket-vitrini
296,HBCV0000472L61,Finish,Finish Ultimate Plus 75 Kapsül Bulaşık Makinesi Deterjanı Tableti x 2 Tablet,1479.9,1479.9,Finish & Vanish Türkiye,4.6,96,https://www.hepsiburada.com/finish-ultimate-plus-75-kapsul-bulasik-makinesi-deterjani-tableti-x-2-tablet-pm-HBC0000472L60,supermarket-vitrini
297,HBCV0000AR57ML,Stop Forte,Stop Forte 750 ml Cam Temizleyici Sprey Türkiye Menşeli Leke Çıkarma Gücü ile Hızlı Temizlik,169,169,Stop Forte Yetkili Online Bayii,4.1,66,https://www.hepsiburada.com/cam-temizleyici-sprey-750-ml-pm-HBC0000AR57MK,supermarket-vitrini
298,ZYBICN9268783,Domestos,Domestos Yoğun Kıvamlı Çamaşır Suyu Çam Ferahlığı 1850 ml,157.9,167.17,Hepsiburada,4.8,5179,https://www.hepsiburada.com/domestos-yogun-kivamli-camasir-suyu-cam-ferahligi-1850-ml-pm-zybicn9268783,supermarket-vitrini
299,HBCV0000FLV6LZ,Perwoll,Perwoll Yumuşatıcı Derin Ferahlık 1200 ml,191.9,204.67,Hepsiburada,5,14,https://www.hepsiburada.com/perwoll-yumusatici-derin-ferahlik-1200-ml-pm-HBC0000FLV6LS,supermarket-vitrini
300,HBCV000003ESQF,Diversey, Diversey Taskı Clonet Extra - Banyo Temizleyici ve Kireç Çözücü 750ML 2 Li,349,349,termikendüstriyel,4.7,4003,https://www.hepsiburada.com/-diversey-taski-clonet-extra-banyo-temizleyici-ve-kirec-cozucu-750ml-2-li-pm-HBC000003ESQE,supermarket-vitrini
