date,sku,brand,title,price,winner_merchant,sellers_count,rating,review_count,question_count,minimum_price_30d,url
2026-09-14,HBCV0000E6VRUW,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Avantaj Paketi Bebek Bezi 1 Numara Newborn 128 Adet,810,Sleepy,4,4.3,122,122,607.5,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-avantaj-paketi-bebek-bezi-1-numara-newborn-128-adet-p-HBCV0000E6VRUW
2026-09-14,HBV00000F3SLJ,Prima,Prima Aktif Bebek Mega Fırsat Paketi 5 Beden 92 Adet,1102.9,Hepsiburada,6,4.8,21242,21242,959.56,https://www.hepsiburada.com/prima-aktif-bebek-mega-firsat-paketi-5-beden-92-adet-p-HBV00000F3SLJ
2026-09-14,HBCV0000C8546C,Sleepy,Sleepy Natural Double Soft Ultra Fırsat Paketi Bebek Bezi 2 Numara Mini 96 Adet,387,defnebebek,6,4.2,655,655,387,https://www.hepsiburada.com/sleepy-natural-double-soft-ultra-firsat-paketi-bebek-bezi-2-numara-mini-96-adet-p-HBCV0000C8546C
2026-09-14,HBCV0000DF119M,Sleepy,Sleepy Natural Double Soft Ultra Paket Külot Bez 6 Numara Xlarge 62 Adet,657,Sleepy,7,4,76,76,505.89,https://www.hepsiburada.com/sleepy-natural-double-soft-ultra-paket-kulot-bez-6-numara-xlarge-62-adet-p-HBCV0000DF119M
2026-09-14,HBCV00006WD2FR,Molfix,Molfix Premium Ultra Fırsat Paketi 3 Beden 94 Adet,518,Ekstremarkt,12,4.4,231,231,675.22,https://www.hepsiburada.com/molfix-premium-ultra-firsat-paketi-3-beden-94-adet-pm-HBC00006WD2FQ
2026-09-14,HBV00000F3SLL,Prima,Prima Aktif Bebek Mega Fırsat Paketi 6 Beden 76 Adet,1102.9,Hepsiburada,4,4.8,21242,21242,959.56,https://www.hepsiburada.com/prima-aktif-bebek-mega-firsat-paketi-6-beden-76-adet-p-HBV00000F3SLL
2026-09-14,HBCV0000G8BSXJ,Molfix,Molfix Kanal Teknolojisi Mega Paket 6 Beden Extra Large 160 Adet,2390,Metic,1,5,3,3,2390,https://www.hepsiburada.com/molfix-kanal-teknolojisi-mega-paket-6-beden-extra-large-160-adet-pm-HBC0000G8BSXA
2026-09-14,HBCV00007DX47R,Molfix,Molfix Premium Bantlı Bebek Bezi 34'lü Extra Large 15+ kg İçin Rahat Kullanım,321.9,Hepsiburada,4,4.9,15,15,259,https://www.hepsiburada.com/molfix-premium-firsat-paketi-34-lu-extra-large-15-kg-pm-HBC00007DX47Q
2026-09-14,HBCV0000DF1V2G,Baby Turco,Baby Turco Doğadan Avantaj Paketi Pofuduk Bebek Bezi 5 Numara Junior 78 Adet,419.99,ebebek,4,4.4,146,146,419.99,https://www.hepsiburada.com/baby-turco-dogadan-avantaj-paketi-pofuduk-bebek-bezi-5-numara-junior-78-adet-p-HBCV0000DF1V2G
2026-09-14,HBV00000KE2RU,Sleepy,Sleepy Mayo Bebek Bezi 5-6 Beden 14 Adet 15- 25 kg,390,Sleepy,7,4.6,772,772,292.5,https://www.hepsiburada.com/sleepy-mayo-bebek-bezi-5-6-beden-14-adet-15-25-kg-pm-HB00000WG20T
2026-09-14,HBCV000016QRLG,Sleepy,Sleepy Extra Günlük Aktivite Süper Paket Bebek Bezi 1 Numara Yenidoğan 128 Adet,380,Sleepy,1,4.5,6039,6039,342,https://www.hepsiburada.com/sleepy-extra-gunluk-aktivite-super-paket-bebek-bezi-1-numara-yenidogan-128-adet-pm-HBC000016QRLF
2026-09-14,HBCV00004Z6MMM,Molfix,Molfix Bebek Bezi Fırsat Paketi 1 Beden Yenidoğan 82 Adet,349.43,ebebek,15,4.7,445,445,349.43,https://www.hepsiburada.com/molfix-firsat-paketi-yenidogan-1-beden-82-adet-pm-HBC00004Z6MML
2026-09-14,HBCV0000E6VLOR,Sleepy,Sleepy Bio Natural Premium Plus Airbag Comfort Avantaj Paketi Bebek Bezi 5 Numara Junior 80 Adet,810,Sleepy,4,4.3,122,122,607.5,https://www.hepsiburada.com/sleepy-bio-natural-premium-plus-airbag-comfort-avantaj-paketi-bebek-bezi-5-numara-junior-80-adet-p-HBCV0000E6VLOR
2026-09-14,HBV00000RFTB7,Prima,Prima PremiumCare Bebek Bezi Ekonomik Paket 2 Numara 60 Adet Bez,503.99,ebebek,8,4.8,6905,6905,895.99,https://www.hepsiburada.com/prima-premiumcare-bebek-bezi-ekonomik-paket-2-numara-60-adet-bez-p-HBV00000RFTB7
