date,sku,brand,title,price,winner_merchant,sellers_count,rating,review_count,question_count,minimum_price_30d,url
2026-09-14,ZYBENC279532,Finish,Finish Bulaşık Makinesi Parlatıcı & Kurutucu Sıvı 800 ml,198.9,Hepsiburada,1,4.8,5609,,,https://www.hepsiburada.com/finish-bulasik-makinesi-parlaticisi-800-ml-iz-birakmayan-ferah-koku-ile-parlak-sonuclar-pm-zybenc279532
2026-09-14,ZYUNIL32013617,Yumoş,Yumoş Çamaşır Yumuşatıcısı Çiçek Bahçesi 5 Lt,252.9,Hepsiburada,1,4.6,654,,,https://www.hepsiburada.com/yumos-camasir-yumusaticisi-cicek-bahcesi-5-lt-50-yikama-pm-zyunil32013617
2026-09-14,HBCV000098DNKF,Persil,Persil Toz Çamaşır Deterjanı Okyanus Ferahlığı 9kg (60 Yıkama),522.9,Hepsiburada,1,4.9,423,,,https://www.hepsiburada.com/persil-toz-camasir-deterjani-okyanus-ferahligi-9kg-60-yikama-pm-HBC000098DNKE
2026-09-14,HBCV00008L8UDR,Bingo,Bingo Sıvı Bulaşık Deterjanı 1500 ml Limon Kokulu,129.9,Hepsiburada,1,4.5,159,,,https://www.hepsiburada.com/bingo-sivi-bulasik-deterjani-1500-ml-limon-kokulu-pm-HBC00008L8UDQ
2026-09-14,HBV00000TVM55,Asperox,Asperox Sarı Güç Ultra Yağ Çözücü 1 Lt Sprey,133.22,Hepsiburada,1,4.6,9397,,,https://www.hepsiburada.com/asperox-sari-guc-ultra-yag-cozucu-1-lt-sprey-pm-HB00000TVM54
2026-09-14,HBCV0000DI9MM8,Asperox,Asperox 650 ml Pembe Güç Leke Çıkarıcı Sprey Konsantre Formül ile Etkili Temizlik,149.9,Hepsiburada,1,3.6,102,,,https://www.hepsiburada.com/asperox-pembe-guc-leke-cikari-sprey-650-ml-pm-HBC0000DI9MM7
2026-09-14,HBCV000099U0T1,Fairy,Fairy Platinum Bulaşık Makinesi Deterjanı Kapsülü/ tableti 50 Yıkama,513.9,Hepsiburada,1,4.8,135,,,https://www.hepsiburada.com/fairy-platinum-bulasik-makinesi-deterjani-kapsulu-tableti-50-yikama-pm-HBC000099U0T0
2026-09-14,HBCV000091TT5K,Tursil,Tursilmatik yoğun Ferahlık Kötü Koku Karşıtı  10 kg,471.9,Hepsiburada,1,4.7,204,,,https://www.hepsiburada.com/tursilmatik-yogun-ferahlik-kotu-koku-karsiti-10-kg-pm-HBC000091TT5J
2026-09-14,HBCV00005N6HJ4,Yumoş,Yumoş Extra Konsantre Çamaşır Yumuşatıcı Sakura1440 ml 60 Yıkama,180.9,Hepsiburada,1,4.8,1999,,,https://www.hepsiburada.com/yumos-extra-konsantre-camasir-yumusatici-sakura1440-ml-60-yikama-pm-HBC00005N6HJ3
2026-09-14,HBCV00008P4ODK,Cif,Cif Zemin Temizleyici 1500 ml Beyaz Sabun İz ve Toz Bırakmayan Özelliği ile Etkili Temizlik,105.9,Hepsiburada,1,4.6,278,,,https://www.hepsiburada.com/cif-zemin-temizleyici-beyaz-sabun-1500-ml-pm-HBC00008P4ODJ
2026-09-14,HBV00001BLMVA,Peros,Peros 10 kg Canlı Renkler Toz Çamaşır Deterjan 58 Yıkama Standart Koku ile Etkili Temizlik,439.9,Hepsiburada,1,4.7,1572,,,https://www.hepsiburada.com/peros-10-kg-canli-renkler-pm-HB00001BLMV9
2026-09-14,HBV00001AGW3Z,Peros,Peros Matik 10 kg Göz Alıcı Beyazlar Toz Çamaşır Deterjanı 50 Yıkama Standart Koku,439.9,Hepsiburada,1,4.6,1470,,,https://www.hepsiburada.com/peros-matik-goz-alici-beyazlar-10-kg-pm-HB00001AGW3Y
2026-09-14,HBCV00009KREPI,Just Green Organic,Just Green Organic Bitkisel Çamaşır Yumuşatıcı Lilyum Çiçeği - Doğal ve Ferahlatıcı Yumuşaklık (1000 Ml) 32 Yıkama,245,Just Green Organic,1,4.7,116,,,https://www.hepsiburada.com/just-green-organic-bitkisel-camasir-yumusatici-lilyum-cicegi-dogal-ve-ferahlatici-yumusaklik-1000-ml-32-yikama-pm-HBC00009KREPH
2026-09-14,HBCV00007LV4HM,Yumoş,Yumoş Extra Konsantre Çamaşır Yumuşatıcı Lotus 1440 ml 60 Yıkama,201.9,Hepsiburada,1,4.8,495,,,https://www.hepsiburada.com/yumos-extra-konsantre-camasir-yumusatici-lotus-1440-ml-60-yikama-pm-HBC00007LV4HL
2026-09-14,HBCV00000SP1R5,Bingo,Bingo Matik 10 kg Mutlu Yuvam Renkliler ve Beyazlar Toz Çamaşır Deterjanı Ekonomi Paketi 2'li,827,HORON GLOBAL MARKET,1,4.2,3816,,,https://www.hepsiburada.com/bingo-matik-10-kg-mutlu-yuvam-renkliler-ve-beyazlar-toz-camasir-deterjani-2-li-pm-HBC00000SP1R4
2026-09-14,HBCV0000AR5JNL,Yumoş,Yumoş Extra Konsantre Çamaşır Yumuşatıcısı Orkide 2520 ml Kalıcı Ferahlık ve Yumuşak Doku,215.9,Hepsiburada,1,4.9,106,,,https://www.hepsiburada.com/yumos-extra-konsantre-camasir-yumusaticisi-orkide-2520ml-pm-HBC0000AR5JNK
2026-09-14,HBCV00006L2X1O,Perwoll,Perwoll Spor Giysiler İçin Hassas Bakım Sıvı Deterjanı 2.97L (54 Yıkama),241.9,Hepsiburada,1,4.3,719,,,https://www.hepsiburada.com/perwoll-spor-giysiler-icin-hassas-bakim-sivi-deterjani-2-97l-54-yikama-pm-HBC00006L2X1N
2026-09-14,HBCV000060IANV,Perwoll,Perwoll Siyahlar & Koyu Renkliler Hassas Bakım Sıvı Çamaşır Deterjanı 3.96L (72 Yıkama),374.9,Hepsiburada,1,4.6,1338,,,https://www.hepsiburada.com/perwoll-siyahlar-koyu-renkliler-hassas-bakim-sivi-camasir-deterjani-3-96l-72-yikama-pm-HBC000060IANU
2026-09-14,HBCV00008IJ9S5,Bingo,Bingo Oksijenli Çamaşır Suyu Çam Kokulu 4 L,234.58,Hepsiburada,1,4.7,143,,,https://www.hepsiburada.com/bingo-oksijenli-camasir-suyu-cam-kokulu-4-l-pm-HBC00008IJ9S4
2026-09-14,HBCV00000D22DB,Missclean,Missclean Sihirli Bulaşık Kurulama Bezi 40 x 60 cm,147.5,AKALIN TEMİZLİK,1,4.7,157,,,https://www.hepsiburada.com/missclean-sihirli-bulasik-kurulama-bezi-40-x-60-cm-pm-HBC00000D22DA
